source_id,source_type,target_id,target_type,relation,date,weight
TECH-0011,technician,4605,installation,MAINTAINS,30/07/2024,11.0
TECH-0011,technician,2585,installation,MAINTAINS,2024/09/12,8.0
TECH-0011,technician,2209,installation,MAINTAINS,2024-07-09,7.0
TECH-0011,technician,103,installation,MAINTAINS,2025/03/24,7.0
TECH-0011,technician,1242,installation,MAINTAINS,2024/03/01,1.0
TECH-0011,technician,1004,installation,MAINTAINS,2025-11-01,2.0
TECH-0011,technician,2627,installation,MAINTAINS,06/02/2025,2.0
TECH-0011,technician,420,installation,MAINTAINS,2025-05-28,5.0
TECH-0011,technician,872,installation,MAINTAINS,2024/05/18,12.0
TECH-0011,technician,2849,installation,MAINTAINS,04-12-2025,4.0
TECH-0011,technician,4769,installation,MAINTAINS,12-11-2025,1.0
TECH-0012,technician,74,installation,MAINTAINS,2025/05/31,6.0
TECH-0012,technician,1784,installation,MAINTAINS,14-07-2024,11.0
TECH-0012,technician,2109,installation,MAINTAINS,2024-01-22,1.0
TECH-0012,technician,4307,installation,MAINTAINS,10/11/2024,4.0
TECH-0012,technician,1216,installation,MAINTAINS,26-06-2024,3.0
TECH-0012,technician,4643,installation,MAINTAINS,2025/07/07,3.0
TECH-0012,technician,699,installation,MAINTAINS,2024/02/26,8.0
TECH-0012,technician,2754,installation,MAINTAINS,2024-04-09,1.0
TECH-0012,technician,1482,installation,MAINTAINS,2025/07/23,6.0
TECH-0012,technician,1985,installation,MAINTAINS,26-05-2024,6.0
TECH-0012,technician,3790,installation,MAINTAINS,28/06/2025,9.0
TECH-0012,technician,615,installation,MAINTAINS,28/01/2025,7.0
TECH-0012,technician,3216,installation,MAINTAINS,2025/02/15,8.0
TECH-0012,technician,318,installation,MAINTAINS,10-04-2024,8.0
TECH-0012,technician,4011,installation,MAINTAINS,2024-06-10,7.0
TECH-0012,technician,2783,installation,MAINTAINS,23-06-2024,3.0
TECH-0012,technician,1219,installation,MAINTAINS,04/02/2024,6.0
TECH-0012,technician,841,installation,MAINTAINS,13/09/2025,8.0
TECH-0012,technician,1897,installation,MAINTAINS,2024/11/19,11.0
TECH-0012,technician,472,installation,MAINTAINS,2024-04-27,7.0
TECH-0012,technician,3486,installation,MAINTAINS,16/11/2025,10.0
TECH-0012,technician,2976,installation,MAINTAINS,08/07/2025,4.0
TECH-0012,technician,668,installation,MAINTAINS,2024-08-11,7.0
TECH-0012,technician,3534,installation,MAINTAINS,01/03/2024,8.0
TECH-0012,technician,201,installation,MAINTAINS,29/11/2025,10.0
TECH-0012,technician,3142,installation,MAINTAINS,2024/08/06,3.0
TECH-0012,technician,4732,installation,MAINTAINS,01/09/2024,7.0
TECH-0012,technician,1534,installation,MAINTAINS,16-11-2024,2.0
TECH-0012,technician,1594,installation,MAINTAINS,2025/10/10,6.0
TECH-0012,technician,501,installation,MAINTAINS,2025/04/29,7.0
TECH-0012,technician,171,installation,MAINTAINS,28/01/2024,7.0
TECH-0012,technician,3157,installation,MAINTAINS,2025/10/25,8.0
TECH-0012,technician,1109,installation,MAINTAINS,2025-01-28,4.0
TECH-0012,technician,3540,installation,MAINTAINS,20-10-2024,8.0
TECH-0012,technician,2844,installation,MAINTAINS,2024/10/14,9.0
TECH-0012,technician,85,installation,MAINTAINS,2024/01/31,5.0
TECH-0012,technician,2951,installation,MAINTAINS,2024/06/25,2.0
TECH-0012,technician,3145,installation,MAINTAINS,05/07/2024,8.0
TECH-0013,technician,1967,installation,MAINTAINS,2025-07-31,7.0
TECH-0013,technician,3010,installation,MAINTAINS,19/09/2025,9.0
TECH-0013,technician,51,installation,MAINTAINS,04/11/2024,11.0
TECH-0013,technician,29,installation,MAINTAINS,2025/11/26,3.0
TECH-0013,technician,3122,installation,MAINTAINS,2025-03-19,12.0
TECH-0013,technician,713,installation,MAINTAINS,24/06/2025,2.0
TECH-0013,technician,1826,installation,MAINTAINS,2024/03/17,10.0
TECH-0013,technician,3372,installation,MAINTAINS,2025-04-24,8.0
TECH-0013,technician,2632,installation,MAINTAINS,12-07-2024,2.0
TECH-0013,technician,1147,installation,MAINTAINS,11/05/2024,5.0
TECH-0013,technician,4693,installation,MAINTAINS,12-07-2025,1.0
TECH-0013,technician,4248,installation,MAINTAINS,2025/07/07,5.0
TECH-0013,technician,685,installation,MAINTAINS,2025/11/08,12.0
TECH-0013,technician,425,installation,MAINTAINS,13-01-2024,6.0
TECH-0013,technician,2389,installation,MAINTAINS,06/03/2025,10.0
TECH-0013,technician,3036,installation,MAINTAINS,2024/12/01,2.0
TECH-0013,technician,1037,installation,MAINTAINS,2025/04/02,1.0
TECH-0014,technician,2745,installation,MAINTAINS,2024-08-20,3.0
TECH-0014,technician,1592,installation,MAINTAINS,2025/06/08,11.0
TECH-0014,technician,1775,installation,MAINTAINS,2024-09-03,5.0
TECH-0014,technician,2546,installation,MAINTAINS,2024-11-01,2.0
TECH-0014,technician,4779,installation,MAINTAINS,2024-01-10,7.0
TECH-0014,technician,1895,installation,MAINTAINS,29-10-2024,8.0
TECH-0014,technician,770,installation,MAINTAINS,23-05-2025,1.0
TECH-0014,technician,3519,installation,MAINTAINS,18/11/2024,9.0
TECH-0014,technician,4248,installation,MAINTAINS,2024-12-05,3.0
TECH-0014,technician,762,installation,MAINTAINS,2025-01-02,1.0
TECH-0014,technician,2386,installation,MAINTAINS,05/04/2025,1.0
TECH-0014,technician,343,installation,MAINTAINS,19-01-2025,3.0
TECH-0014,technician,597,installation,MAINTAINS,15-06-2025,1.0
TECH-0014,technician,1456,installation,MAINTAINS,18-09-2025,3.0
TECH-0014,technician,2715,installation,MAINTAINS,07-09-2025,2.0
TECH-0014,technician,2644,installation,MAINTAINS,14/06/2024,8.0
TECH-0014,technician,4556,installation,MAINTAINS,2024-05-28,2.0
TECH-0014,technician,4090,installation,MAINTAINS,2024-09-09,3.0
TECH-0014,technician,1893,installation,MAINTAINS,2024-10-09,9.0
TECH-0014,technician,4421,installation,MAINTAINS,27/01/2025,6.0
TECH-0015,technician,1250,installation,MAINTAINS,06-12-2025,8.0
TECH-0015,technician,2564,installation,MAINTAINS,04/10/2024,11.0
TECH-0015,technician,4297,installation,MAINTAINS,2024/05/03,3.0
TECH-0015,technician,4426,installation,MAINTAINS,11/10/2025,10.0
TECH-0015,technician,3736,installation,MAINTAINS,04-05-2025,4.0
TECH-0015,technician,3415,installation,MAINTAINS,2025-03-25,12.0
TECH-0015,technician,2062,installation,MAINTAINS,05-09-2025,3.0
TECH-0015,technician,289,installation,MAINTAINS,24/02/2024,8.0
TECH-0015,technician,280,installation,MAINTAINS,2025-06-24,3.0
TECH-0015,technician,1558,installation,MAINTAINS,2024/02/17,4.0
TECH-0015,technician,21,installation,MAINTAINS,05-08-2024,6.0
TECH-0015,technician,463,installation,MAINTAINS,10-08-2025,8.0
TECH-0015,technician,2562,installation,MAINTAINS,02/07/2025,10.0
TECH-0015,technician,1360,installation,MAINTAINS,06-05-2024,4.0
TECH-0015,technician,3252,installation,MAINTAINS,18/04/2024,8.0
TECH-0015,technician,1819,installation,MAINTAINS,2025-08-27,2.0
TECH-0015,technician,3431,installation,MAINTAINS,2024-03-08,10.0
TECH-0015,technician,921,installation,MAINTAINS,2024-04-17,9.0
TECH-0015,technician,2229,installation,MAINTAINS,06/04/2024,5.0
TECH-0015,technician,4299,installation,MAINTAINS,2025-08-04,4.0
TECH-0015,technician,1336,installation,MAINTAINS,02-10-2024,3.0
TECH-0015,technician,4151,installation,MAINTAINS,29/07/2024,2.0
TECH-0015,technician,604,installation,MAINTAINS,2025/03/20,11.0
TECH-0015,technician,3102,installation,MAINTAINS,15-11-2024,11.0
TECH-0016,technician,2518,installation,MAINTAINS,20-08-2025,5.0
TECH-0016,technician,1563,installation,MAINTAINS,04-01-2025,3.0
TECH-0016,technician,2289,installation,MAINTAINS,2025-04-19,4.0
TECH-0016,technician,4637,installation,MAINTAINS,18/10/2025,12.0
TECH-0016,technician,3476,installation,MAINTAINS,2024-07-02,10.0
TECH-0016,technician,504,installation,MAINTAINS,2025-11-15,12.0
TECH-0016,technician,230,installation,MAINTAINS,21/04/2024,12.0
TECH-0016,technician,731,installation,MAINTAINS,2024-07-20,5.0
TECH-0016,technician,1814,installation,MAINTAINS,2025-01-19,3.0
TECH-0016,technician,4777,installation,MAINTAINS,2024/12/09,5.0
TECH-0016,technician,2213,installation,MAINTAINS,28/09/2025,11.0
TECH-0016,technician,2413,installation,MAINTAINS,01/03/2024,2.0
TECH-0016,technician,2656,installation,MAINTAINS,29/08/2024,2.0
TECH-0016,technician,330,installation,MAINTAINS,17-08-2025,11.0
TECH-0016,technician,2960,installation,MAINTAINS,2024-08-09,12.0
TECH-0016,technician,4783,installation,MAINTAINS,2025-08-23,3.0
TECH-0016,technician,1951,installation,MAINTAINS,01-11-2025,7.0
TECH-0016,technician,536,installation,MAINTAINS,2025-08-18,4.0
TECH-0016,technician,3032,installation,MAINTAINS,2024-04-05,4.0
TECH-0016,technician,3786,installation,MAINTAINS,2025/06/07,5.0
TECH-0016,technician,379,installation,MAINTAINS,2025/11/27,3.0
TECH-0016,technician,4462,installation,MAINTAINS,2024/02/06,4.0
TECH-0016,technician,1873,installation,MAINTAINS,06-03-2025,9.0
TECH-0016,technician,2647,installation,MAINTAINS,2024/01/12,7.0
TECH-0016,technician,3018,installation,MAINTAINS,2024-09-19,7.0
TECH-0016,technician,3060,installation,MAINTAINS,05-08-2025,10.0
TECH-0016,technician,4244,installation,MAINTAINS,13-03-2025,8.0
TECH-0016,technician,2265,installation,MAINTAINS,22-04-2024,11.0
TECH-0016,technician,2198,installation,MAINTAINS,12/09/2024,4.0
TECH-0016,technician,2444,installation,MAINTAINS,2024/07/25,4.0
TECH-0016,technician,1991,installation,MAINTAINS,23-07-2024,8.0
TECH-0016,technician,813,installation,MAINTAINS,26-12-2025,5.0
TECH-0016,technician,935,installation,MAINTAINS,16-08-2024,5.0
TECH-0016,technician,2883,installation,MAINTAINS,2025/01/13,9.0
TECH-0016,technician,3412,installation,MAINTAINS,19/09/2025,11.0
TECH-0016,technician,1926,installation,MAINTAINS,2024/05/07,10.0
TECH-0016,technician,1763,installation,MAINTAINS,2025-05-31,2.0
TECH-0016,technician,409,installation,MAINTAINS,20/07/2024,12.0
TECH-0016,technician,369,installation,MAINTAINS,2025-09-04,6.0
TECH-0017,technician,2285,installation,MAINTAINS,2025/02/11,8.0
TECH-0017,technician,4445,installation,MAINTAINS,2025-12-21,10.0
TECH-0017,technician,2082,installation,MAINTAINS,24-07-2025,6.0
TECH-0017,technician,4022,installation,MAINTAINS,2025/09/20,5.0
TECH-0017,technician,438,installation,MAINTAINS,2024-10-17,3.0
TECH-0017,technician,2897,installation,MAINTAINS,29/06/2024,11.0
TECH-0017,technician,4558,installation,MAINTAINS,02-03-2025,4.0
TECH-0017,technician,3304,installation,MAINTAINS,2024-12-26,8.0
TECH-0017,technician,3150,installation,MAINTAINS,15-02-2024,1.0
TECH-0017,technician,215,installation,MAINTAINS,2024/10/22,3.0
TECH-0017,technician,3131,installation,MAINTAINS,03/06/2024,5.0
TECH-0017,technician,2434,installation,MAINTAINS,2024/07/02,7.0
TECH-0017,technician,2621,installation,MAINTAINS,2024/04/14,4.0
TECH-0017,technician,219,installation,MAINTAINS,2025-12-30,5.0
TECH-0017,technician,1620,installation,MAINTAINS,04-01-2025,11.0
TECH-0017,technician,3511,installation,MAINTAINS,26-04-2024,5.0
TECH-0017,technician,3964,installation,MAINTAINS,2024-08-01,3.0
TECH-0017,technician,3921,installation,MAINTAINS,2024-10-16,5.0
TECH-0017,technician,2671,installation,MAINTAINS,17/01/2024,4.0
TECH-0018,technician,1460,installation,MAINTAINS,2025-09-04,6.0
TECH-0018,technician,3496,installation,MAINTAINS,13/03/2024,4.0
TECH-0018,technician,241,installation,MAINTAINS,2025/08/07,5.0
TECH-0018,technician,3664,installation,MAINTAINS,2024-03-22,5.0
TECH-0018,technician,642,installation,MAINTAINS,2025/07/04,7.0
TECH-0018,technician,575,installation,MAINTAINS,2025-03-21,4.0
TECH-0018,technician,3940,installation,MAINTAINS,2024/10/11,2.0
TECH-0018,technician,4316,installation,MAINTAINS,2025/04/26,9.0
TECH-0018,technician,4051,installation,MAINTAINS,2024-01-23,10.0
TECH-0018,technician,1509,installation,MAINTAINS,21-05-2024,5.0
TECH-0018,technician,2099,installation,MAINTAINS,2024/05/08,11.0
TECH-0018,technician,180,installation,MAINTAINS,2024/07/06,6.0
TECH-0018,technician,4313,installation,MAINTAINS,2024-11-01,2.0
TECH-0019,technician,1843,installation,MAINTAINS,2024/01/31,5.0
TECH-0019,technician,3983,installation,MAINTAINS,23-07-2025,12.0
TECH-0019,technician,2669,installation,MAINTAINS,2024-07-13,10.0
TECH-0019,technician,798,installation,MAINTAINS,12-07-2024,5.0
TECH-0019,technician,4229,installation,MAINTAINS,29/07/2024,11.0
TECH-0019,technician,361,installation,MAINTAINS,16-06-2024,10.0
TECH-0019,technician,3085,installation,MAINTAINS,30/07/2025,10.0
TECH-0019,technician,4562,installation,MAINTAINS,13/05/2024,6.0
TECH-0019,technician,3112,installation,MAINTAINS,07-05-2025,6.0
TECH-0019,technician,333,installation,MAINTAINS,01/04/2025,12.0
TECH-0019,technician,578,installation,MAINTAINS,2024-12-21,10.0
TECH-0019,technician,1213,installation,MAINTAINS,15-03-2024,9.0
TECH-0019,technician,3203,installation,MAINTAINS,2024/08/06,5.0
TECH-0019,technician,632,installation,MAINTAINS,2024-01-23,9.0
TECH-0019,technician,909,installation,MAINTAINS,2024-11-16,3.0
TECH-0019,technician,2282,installation,MAINTAINS,2024/04/11,7.0
TECH-0019,technician,2806,installation,MAINTAINS,2024-09-20,10.0
TECH-0019,technician,2318,installation,MAINTAINS,2025/05/31,12.0
TECH-0019,technician,73,installation,MAINTAINS,11-08-2025,1.0
TECH-0019,technician,3411,installation,MAINTAINS,2024/02/13,3.0
TECH-0019,technician,3565,installation,MAINTAINS,01/08/2025,1.0
TECH-0019,technician,1704,installation,MAINTAINS,2024/12/26,9.0
TECH-0019,technician,2461,installation,MAINTAINS,2025/01/16,12.0
TECH-0019,technician,2030,installation,MAINTAINS,17/06/2025,8.0
TECH-0019,technician,3197,installation,MAINTAINS,2025-08-07,6.0
TECH-0019,technician,1701,installation,MAINTAINS,2024-10-07,11.0
TECH-0019,technician,3738,installation,MAINTAINS,27/12/2024,9.0
TECH-0019,technician,4456,installation,MAINTAINS,2024/04/01,10.0
TECH-0019,technician,103,installation,MAINTAINS,2024/05/31,4.0
TECH-0019,technician,897,installation,MAINTAINS,25/02/2025,7.0
TECH-0019,technician,264,installation,MAINTAINS,2025-12-14,11.0
TECH-0019,technician,4525,installation,MAINTAINS,02-12-2024,12.0
TECH-0019,technician,1674,installation,MAINTAINS,2025/10/11,1.0
TECH-0019,technician,4716,installation,MAINTAINS,11/10/2024,2.0
TECH-0019,technician,3632,installation,MAINTAINS,28-06-2024,1.0
TECH-0019,technician,3580,installation,MAINTAINS,2024-12-01,5.0
TECH-0019,technician,4186,installation,MAINTAINS,22-10-2024,2.0
TECH-0020,technician,2820,installation,MAINTAINS,20/09/2024,4.0
TECH-0020,technician,4025,installation,MAINTAINS,2025/07/27,12.0
TECH-0020,technician,2950,installation,MAINTAINS,2025/02/25,11.0
TECH-0020,technician,294,installation,MAINTAINS,29/07/2024,9.0
TECH-0020,technician,3637,installation,MAINTAINS,06/11/2025,12.0
TECH-0020,technician,1915,installation,MAINTAINS,17-07-2024,12.0
TECH-0020,technician,1671,installation,MAINTAINS,17-10-2024,3.0
TECH-0020,technician,292,installation,MAINTAINS,2025/01/29,9.0
TECH-0020,technician,276,installation,MAINTAINS,2024-04-22,5.0
TECH-0020,technician,2402,installation,MAINTAINS,2025/05/30,7.0
TECH-0020,technician,1888,installation,MAINTAINS,28/10/2025,12.0
TECH-0020,technician,3347,installation,MAINTAINS,11/12/2025,5.0
TECH-0020,technician,416,installation,MAINTAINS,2024/04/30,8.0
TECH-0021,technician,4050,installation,MAINTAINS,11-01-2024,6.0
TECH-0021,technician,3689,installation,MAINTAINS,11/07/2025,12.0
TECH-0021,technician,2985,installation,MAINTAINS,18-09-2024,10.0
TECH-0021,technician,2083,installation,MAINTAINS,2024-11-19,7.0
TECH-0021,technician,662,installation,MAINTAINS,2024/09/22,2.0
TECH-0021,technician,991,installation,MAINTAINS,2025-09-17,2.0
TECH-0021,technician,1146,installation,MAINTAINS,19/02/2025,1.0
TECH-0021,technician,1424,installation,MAINTAINS,2024-12-06,8.0
TECH-0021,technician,4513,installation,MAINTAINS,29-03-2024,10.0
TECH-0021,technician,4243,installation,MAINTAINS,2024-12-10,11.0
TECH-0021,technician,3324,installation,MAINTAINS,31-07-2024,1.0
TECH-0021,technician,637,installation,MAINTAINS,2024-04-07,11.0
TECH-0021,technician,3967,installation,MAINTAINS,20/02/2024,8.0
TECH-0021,technician,1933,installation,MAINTAINS,25/11/2025,5.0
TECH-0021,technician,298,installation,MAINTAINS,2024/12/04,11.0
TECH-0021,technician,4341,installation,MAINTAINS,19-04-2024,12.0
TECH-0021,technician,3088,installation,MAINTAINS,2024/05/22,10.0
TECH-0021,technician,1083,installation,MAINTAINS,18-09-2024,8.0
TECH-0021,technician,2127,installation,MAINTAINS,26/09/2024,2.0
TECH-0021,technician,814,installation,MAINTAINS,2024/03/07,3.0
TECH-0021,technician,42,installation,MAINTAINS,07/11/2024,8.0
TECH-0021,technician,2106,installation,MAINTAINS,26/06/2025,4.0
TECH-0022,technician,2972,installation,MAINTAINS,2025-06-18,2.0
TECH-0022,technician,740,installation,MAINTAINS,2025-08-07,2.0
TECH-0022,technician,1922,installation,MAINTAINS,2025-12-29,4.0
TECH-0022,technician,3596,installation,MAINTAINS,07/12/2025,7.0
TECH-0022,technician,3396,installation,MAINTAINS,2025-02-04,6.0
TECH-0022,technician,2848,installation,MAINTAINS,2025/01/22,11.0
TECH-0022,technician,2647,installation,MAINTAINS,23/02/2024,4.0
TECH-0022,technician,4490,installation,MAINTAINS,25-04-2025,1.0
TECH-0022,technician,4023,installation,MAINTAINS,2024-02-23,5.0
TECH-0022,technician,223,installation,MAINTAINS,2025-02-19,4.0
TECH-0022,technician,1352,installation,MAINTAINS,2025/10/03,2.0
TECH-0022,technician,2234,installation,MAINTAINS,15/04/2025,1.0
TECH-0022,technician,727,installation,MAINTAINS,08-01-2024,3.0
TECH-0022,technician,3965,installation,MAINTAINS,2024-02-06,11.0
TECH-0022,technician,2023,installation,MAINTAINS,2024/07/01,1.0
TECH-0022,technician,425,installation,MAINTAINS,2025/05/29,11.0
TECH-0022,technician,3595,installation,MAINTAINS,09/10/2025,9.0
TECH-0022,technician,4505,installation,MAINTAINS,08/07/2024,11.0
TECH-0022,technician,4703,installation,MAINTAINS,06-08-2024,7.0
TECH-0022,technician,1402,installation,MAINTAINS,2025/08/10,10.0
TECH-0022,technician,2057,installation,MAINTAINS,2025-12-15,8.0
TECH-0022,technician,4270,installation,MAINTAINS,2025/03/03,9.0
TECH-0022,technician,4598,installation,MAINTAINS,20-07-2025,6.0
TECH-0022,technician,1983,installation,MAINTAINS,2024/05/15,7.0
TECH-0023,technician,2648,installation,MAINTAINS,21-10-2025,1.0
TECH-0023,technician,3130,installation,MAINTAINS,16-12-2025,1.0
TECH-0023,technician,2420,installation,MAINTAINS,2024-09-04,2.0
TECH-0023,technician,2547,installation,MAINTAINS,2025-03-21,7.0
TECH-0023,technician,1236,installation,MAINTAINS,2025-09-25,10.0
TECH-0023,technician,1196,installation,MAINTAINS,2024-10-14,3.0
TECH-0023,technician,1284,installation,MAINTAINS,2024/04/20,5.0
TECH-0023,technician,3297,installation,MAINTAINS,19-08-2024,6.0
TECH-0023,technician,1412,installation,MAINTAINS,12/04/2024,9.0
TECH-0023,technician,2578,installation,MAINTAINS,2025/08/08,10.0
TECH-0023,technician,2791,installation,MAINTAINS,2025/08/04,9.0
TECH-0023,technician,3706,installation,MAINTAINS,2024/09/15,5.0
TECH-0023,technician,2460,installation,MAINTAINS,04-01-2025,10.0
TECH-0023,technician,932,installation,MAINTAINS,2024/10/19,6.0
TECH-0023,technician,4529,installation,MAINTAINS,2024-08-25,6.0
TECH-0023,technician,337,installation,MAINTAINS,2025-12-12,8.0
TECH-0023,technician,3869,installation,MAINTAINS,2025/07/04,11.0
TECH-0023,technician,559,installation,MAINTAINS,05/06/2024,6.0
TECH-0023,technician,2083,installation,MAINTAINS,13/06/2025,6.0
TECH-0023,technician,4165,installation,MAINTAINS,2025-06-26,2.0
